gene_id	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N061011_untreated	N061011_dex
ENSG00000228432.2	6.85599478395576	6.86663834971125	6.99450908177647	6.82827584508646	6.86784265543588	6.78948382610015	6.81581663390162	6.94186705247055
ENSG00000272221.1	6.6950477566315	6.83922341908603	6.84787938213258	7.05155119182893	6.59133753825452	6.59624643103017	6.74702469803714	6.82938173877161
ENSG00000204520.14	7.98378711673182	7.86606472963437	8.00781816815883	7.79539814839956	7.62233362512269	7.41348430139145	8.1201335774936	7.9783516670837
ENSG00000206337.12	6.64821876902176	6.59090765639085	6.95050159174117	6.75722721090719	6.59133753825452	6.85322918326179	6.74702469803714	6.59898859408845
ENSG00000286940.1	6.82925412814796	6.80972966199624	6.74861155170608	6.66435240536893	6.65419024516067	6.75267309804514	6.7059310337478	6.75813289054065
ENSG00000204516.10	7.19863772985699	7.29763067505793	7.37773757760165	7.52812918500009	7.31256185219234	7.502619290972	7.28531745965193	7.28717967992664
ENSG00000219797.2	7.00815477285245	6.86663834971125	6.78494942059072	6.96464476970857	6.8403514729454	6.90818894211843	6.92445549075663	7.01145139339895
ENSG00000198563.14	8.79914146004759	8.76880480687725	8.66236488354606	8.71049151044194	8.84510026487984	8.81932309661598	8.74268749971219	8.76455631712234
ENSG00000213760.11	6.94875647993495	7.04145533499291	7.01519640410775	6.98773058354613	7.04314031960162	6.90818894211843	6.89977654313986	7.11087928794033
ENSG00000204498.11	7.64103263573616	7.42575936841455	7.55016197307786	7.40306160487349	7.46031916101711	7.48116555352195	7.55441649012552	7.50957824954678
ENSG00000204469.13	10.0287199688255	9.97956865223214	9.97109037461143	9.92427370398684	9.98645701921595	10.1663094676248	10.0332702444909	10.0569236892876
ENSG00000204463.14	9.81147752032505	9.57693096622454	9.63951176626909	9.59822042971753	9.62148706707951	9.54092546412668	9.56969096037676	9.64221796057138
ENSG00000204444.11	6.96933030555932	6.8923522352928	6.84787938213258	6.82827584508646	6.89362786770973	6.85322918326179	6.97026181459213	6.88926596466494
ENSG00000204439.4	7.52923989641698	7.66189258761927	7.5599164488945	7.52812918500009	7.51099567843774	7.59340550825574	7.63761678562617	7.60275175302611
ENSG00000204438.11	7.77750553605451	7.75759056734335	7.53034106345312	7.55942754482302	7.53049652038317	7.5837409700516	7.68938864382459	7.58282854979468
ENSG00000201207.1	6.64821876902176	6.59090765639085	6.43935831587626	6.66435240536893	6.59133753825452	6.43935831587626	6.7059310337478	6.59898859408845
ENSG00000204435.15	7.64103263573616	7.74224866825456	7.81497005132884	7.61907318227621	7.71425625019853	7.60297351313665	7.69776301465627	7.57270868804437
ENSG00000240053.9	6.85599478395576	6.96172395444198	6.99450908177647	6.82827584508646	6.8403514729454	6.93331040795514	6.89977654313986	7.01145139339895
ENSG00000204428.12	6.90477164752875	6.86663834971125	6.78494942059072	6.85922707273188	6.89362786770973	6.8227146949241	6.89977654313986	6.94186705247055
ENSG00000204427.12	6.98910180233029	6.93971032520683	6.81775463736341	6.96464476970857	6.86784265543588	6.85322918326179	6.8736476562819	6.96613105083845
ENSG00000213722.10	8.9052442391524	8.85508584152178	8.96803946295016	8.76637744897478	8.7168488398962	8.43901958832003	9.03812771505821	8.8940400072307
ENSG00000213719.8	9.6637585619229	9.70484534480737	9.67389385087563	9.64140498041627	9.619698690297	9.67730061065309	9.74502280360399	9.69560121517049
ENSG00000204410.16	6.82925412814796	6.83922341908603	6.90214012777943	6.71477957466235	6.91798309639808	6.88159019691735	6.99168415881239	6.66499475927517
ENSG00000204396.11	6.73447480136818	6.59090765639085	6.95050159174117	6.75722721090719	6.77856944871386	6.78948382610015	6.84578904393387	6.75813289054065
ENSG00000204394.13	8.4933914153096	8.64792804716861	8.37511930196505	8.26546971698801	8.43265863852243	8.58524362231729	8.40759170327775	8.50553757270671
ENSG00000204392.11	7.48240614695841	7.44707726361988	7.45736078985131	7.37823908357656	7.439207131166	7.2444858616082	7.4192569214772	7.30126033386385
ENSG00000204390.10	6.92727869079218	6.93971032520683	7.05438194769747	6.96464476970857	6.91798309639808	7.08123610055129	7.1052465005924	7.07309757459527
ENSG00000204389.10	7.8594816048451	8.04961495432886	8.00147196549371	8.42215118374908	8.16546499009928	8.03301906744208	8.23402347431729	8.19210081368291
ENSG00000289829.1	6.64821876902176	6.65358313805485	6.78494942059072	6.59853369009248	6.43935831587626	6.66112256367871	6.59340998201429	6.43935831587626
ENSG00000204388.7	7.8725586470527	7.78761490845097	7.87358598792138	7.78726249992622	7.83478345079549	7.59340550825574	7.88785565950243	7.8151377702856
ENSG00000204387.14	9.08546486010821	9.33092993045747	8.44767349068063	8.24373295010106	8.18135214003151	8.13636891171056	8.32383017955293	8.21489734142359
ENSG00000204386.12	8.53903153940062	8.37075772098646	8.41644096736754	8.30782544105283	8.49960574968986	8.1987476214105	8.67122332465594	8.39329948252892
ENSG00000204371.12	8.7103759740987	8.38857465552383	8.48673746403195	8.18763502939763	8.64593755429401	8.25806946596233	8.46910642995349	8.45531765181185
ENSG00000166278.16	7.54732234933451	7.35838284574864	7.75295238609057	7.60938623084126	7.3490918626578	7.15141483343935	7.62871859695107	7.39336951568624
ENSG00000204366.4	7.3009847601845	7.04145533499291	7.17436718409092	7.03108379795622	7.24756026874977	7.15141483343935	7.25830639574145	6.98928066440998
ENSG00000243649.10	7.19863772985699	7.00307188601783	7.27612730333863	7.17823401500456	7.21987687823564	7.06236787266546	7.25830639574145	7.01145139339895
ENSG00000204356.14	8.31496178192373	8.25324441982541	8.39365160145441	8.20473802006321	8.38895546963466	8.4480977728618	8.36640909799934	8.23727429489038
ENSG00000204351.13	8.65343137132532	8.48642890645194	8.55743448801385	8.31819186174865	8.50773352026152	8.56061313966624	8.28967723591713	8.37358905731047
ENSG00000204348.10	7.48240614695841	7.68667566748816	7.60723492303637	7.45062524252812	7.51099567843774	7.37752396094456	7.37306654578911	7.35517524719191
ENSG00000204344.16	7.19863772985699	7.42575936841455	7.34114158796624	7.24105354332556	7.38403630536324	7.27299680592007	7.38485590504998	7.41789235457719
ENSG00000244731.10	7.32453580139174	7.05970936267722	7.28957509974307	7.12701163853944	6.74289715357801	7.02268748670147	7.20110327591779	7.21249796257827
ENSG00000224389.9	7.04437464747588	6.91664027450674	7.24848656199303	7.0098403901942	6.74289715357801	6.66112256367871	6.94789582579647	6.98928066440998
ENSG00000168477.21	10.8421426828814	9.99875702945644	10.890935009915	10.3364288342353	9.26296995809211	9.20511085702988	10.6784355832494	10.4521022170194
ENSG00000286974.1	6.64821876902176	6.59090765639085	6.65824228849862	6.59853369009248	6.43935831587626	6.43935831587626	6.65711701827342	6.75813289054065
ENSG00000213676.13	8.97430707160507	8.92151059201882	8.76300666581861	8.55730778785526	8.73399792352559	8.60941696937049	8.88133592265144	8.89069958648002
ENSG00000204315.4	7.19863772985699	7.02259645964244	7.108633685461	6.98773058354613	6.9843346155731	6.93331040795514	7.05126089458285	6.91631837934757
ENSG00000204314.12	7.15611003539891	7.04145533499291	7.38958189154179	6.98773058354613	7.2742357569852	6.88159019691735	7.31140188978322	7.03275316416137
ENSG00000221988.13	7.3009847601845	7.29763067505793	7.30279019145036	7.29887197002558	7.33710086212212	7.11729994506885	7.20110327591779	7.27283391984739
ENSG00000258388.7	6.58710938520095	6.80972966199624	6.74861155170608	6.66435240536893	6.59133753825452	6.59624643103017	6.59340998201429	6.71556510257389
ENSG00000241404.7	6.80048767211086	6.91664027450674	6.84787938213258	6.82827584508646	6.86784265543588	6.75267309804514	6.65711701827342	6.79557899802678
ENSG00000204310.13	8.51260490561969	8.80463022385054	8.62447635889694	8.77365458587998	8.66402615908191	8.5397246172698	8.55215628867731	8.67330421973529
ENSG00000204308.8	7.96000526529684	7.72667604685279	7.71223310073222	7.65688835387656	7.72221148996982	7.71955519815198	7.86674869824353	7.77435952733184
ENSG00000204305.16	6.85599478395576	6.80972966199624	6.84787938213258	6.7945679420554	6.86784265543588	6.90818894211843	6.78317777422319	6.66499475927517
ENSG00000204304.12	8.53903153940062	8.37969769898335	8.7136415750139	8.4363274318637	8.72716487394862	8.43445610703703	8.61878915035478	8.32807577091589
ENSG00000213654.10	7.06165156972064	7.11132852487279	7.03512952892631	7.09044865010935	7.36090700209148	7.1995052785116	7.1706605785019	7.03275316416137
ENSG00000204301.6	6.73447480136818	6.70160896022124	6.65824228849862	6.66435240536893	6.59133753825452	6.71082973304335	6.59340998201429	6.66499475927517
ENSG00000225914.5	6.76916552526763	6.43935831587626	6.70730724183813	6.66435240536893	6.91798309639808	6.85322918326179	6.8736476562819	6.59898859408845
ENSG00000237285.1	8.26955744523915	8.34812535753421	8.10489811059936	7.98119985167366	7.92363259651444	8.1069019782067	8.01920454216644	8.12100179232244
ENSG00000235040.1	6.43935831587626	6.43935831587626	6.97297967273664	6.98773058354613	6.43935831587626	6.43935831587626	6.43935831587626	6.43935831587626
ENSG00000204267.19	7.53832524413779	7.74994792739892	7.56957062449411	7.6752671697904	7.53049652038317	7.42513829273537	7.63761678562617	7.35517524719191
ENSG00000204264.12	7.89825395739984	7.85916387826042	7.84467468387166	7.85834589071616	7.82044737567963	7.81649810890002	7.86674869824353	7.91446234634684
ENSG00000204261.9	6.76916552526763	6.74204092910778	6.65824228849862	6.59853369009248	6.43935831587626	6.59624643103017	6.7059310337478	6.43935831587626
ENSG00000240065.8	7.32453580139174	7.33463785012026	7.30279019145036	7.22586302421196	7.21987687823564	7.08123610055129	7.34896630445935	7.18030257494647
ENSG00000168394.13	8.00130305110178	8.05544664853285	7.95603180873754	7.99480871648771	8.05960714307928	7.92651383395467	8.04980569809878	7.93616498434839
ENSG00000234515.1	6.76916552526763	6.74204092910778	6.78494942059072	6.7945679420554	6.70235148984962	6.66112256367871	6.81581663390162	6.79557899802678
ENSG00000289047.2	7.8725586470527	7.61038434521122	7.6434846476837	7.46211847900853	7.72221148996982	7.32698938300757	7.57354186617709	7.52040412488887
ENSG00000204257.15	7.33605180474466	7.35838284574864	7.6434846476837	7.6752671697904	7.73010550684785	7.59340550825574	7.58296131680631	7.5416801600786
ENSG00000204256.14	9.69936715933515	9.70651946951258	9.75551018747605	9.53711078463605	9.88929955892335	9.71701248100463	9.79623874731211	9.53945818798511
ENSG00000231389.8	6.58710938520095	6.43935831587626	7.108633685461	6.98773058354613	6.86784265543588	6.90818894211843	6.89977654313986	7.09228017073694
ENSG00000223865.11	6.6950477566315	6.59090765639085	6.99450908177647	6.94044784003456	6.8403514729454	6.8227146949241	6.78317777422319	6.96613105083845
ENSG00000224796.1	6.64821876902176	6.59090765639085	6.78494942059072	6.66435240536893	6.43935831587626	6.71082973304335	6.43935831587626	6.43935831587626
ENSG00000204248.12	6.80048767211086	6.80972966199624	6.78494942059072	6.59853369009248	6.81077545829778	6.75267309804514	6.84578904393387	6.59898859408845
ENSG00000204231.11	8.68388436688185	8.57734324412677	8.41644096736754	8.61584806656413	8.49960574968986	8.4020440987344	8.57211071739247	8.53650368540077
ENSG00000112473.19	9.70733622937241	9.58607274996602	9.70045768017657	9.45567790247815	9.67926503643482	9.67913014643259	9.77663258363797	9.36611259622265
ENSG00000204228.4	7.06165156972064	6.98280971378101	7.03512952892631	6.82827584508646	6.89362786770973	7.06236787266546	7.1052465005924	7.03275316416137
ENSG00000204227.5	8.4010915328813	8.37075772098646	8.18374712640244	8.21600742452963	8.3204186003347	8.24217448570397	8.21839587865356	8.04536930301524
ENSG00000289975.1	6.6950477566315	6.59090765639085	6.65824228849862	6.71477957466235	6.59133753825452	6.66112256367871	6.78317777422319	6.59898859408845
ENSG00000232940.8	6.82925412814796	6.83922341908603	6.87587918695416	6.71477957466235	6.70235148984962	6.85322918326179	6.81581663390162	6.79557899802678
ENSG00000223501.9	8.22241409684571	8.10666413066704	8.21069867931273	8.29737172340916	8.19182842618823	8.08886318911581	8.17571144371727	8.28083733152784
ENSG00000231500.7	12.4408778531929	12.5968173691685	12.1276952420747	11.9752425980712	11.8065380423508	11.7853262049295	11.9760429900805	11.9266857140993
ENSG00000235863.4	7.19863772985699	7.33463785012026	7.17436718409092	7.39074271028615	7.19107340526396	7.38968347960865	7.37306654578911	7.46492723626823
ENSG00000227057.10	8.1683565065201	8.29684196439577	8.05128937389968	7.91058512894345	8.09971787324824	8.18764382388738	7.94886350969263	8.03227402989139
ENSG00000204220.12	7.3009847601845	7.5744605664324	7.60723492303637	7.45062524252812	7.48093586964645	7.64944708244119	7.49455448047414	7.38083371180933
ENSG00000237441.10	8.65343137132532	8.4448044826006	8.21069867931273	8.34878338909221	8.27741187030062	8.1537052911248	8.34293332358872	8.53650368540077
ENSG00000231925.14	8.39273936542375	8.48232685578834	8.56147516681124	8.5952413637759	8.78087059437128	8.63706554612938	8.58000746612736	8.64947154518311
ENSG00000236104.3	7.891886128349	7.65349286842667	7.98221939775845	7.71979742653821	7.84893143532124	7.43663582560659	7.85962159047878	7.63188578005326
ENSG00000204209.13	8.33705591655575	8.39298980959287	8.19998993022217	8.19906382635027	8.7168488398962	8.55229808658262	8.352376477772	8.29149145789155
ENSG00000229596.3	9.61709766842852	10.1024366125344	9.94032441677849	10.4125966877163	9.63748107733955	10.4275604696443	9.88125505593007	10.3659979335754
ENSG00000228285.2	7.50143111481955	7.55597636827698	7.48936634673305	7.51745639052461	7.52079799556434	7.67631381289578	7.51494615070391	7.57270868804437
ENSG00000225644.1	6.6950477566315	6.65358313805485	6.70730724183813	6.71477957466235	6.65419024516067	6.59624643103017	6.78317777422319	6.79557899802678
ENSG00000237649.8	6.73447480136818	6.91664027450674	6.87587918695416	6.66435240536893	6.86784265543588	6.71082973304335	6.78317777422319	6.66499475927517
ENSG00000204194.1	8.50878508744372	8.50270729574163	8.44767349068063	8.05412926593012	8.53578373717694	8.49254548200238	8.17026825787473	8.35860091784198
ENSG00000112511.18	8.75232597704331	8.69062758439571	8.79380110583294	8.75906035034979	8.70992659560347	8.49254548200238	8.62640925991986	8.58371557520836
ENSG00000112514.18	8.81438894805207	8.65514150751643	8.63595820177263	8.5093848644557	8.84196083576212	8.57708518333861	8.78041204946765	8.5710089022645
ENSG00000197283.18	8.26492382395191	8.14501891523541	8.31782161816045	7.99480871648771	8.26273716123835	8.05816921911942	8.28472048694752	8.1391765171313
ENSG00000213588.6	7.06165156972064	7.24532990394283	7.18983193912691	7.17823401500456	7.20562298294026	7.22980414512121	7.230272921022	7.12894230165379
ENSG00000030110.14	7.33605180474466	7.21771925882314	7.36572076328742	7.36554313971766	7.32492677304778	7.56411203989563	7.33664123728787	7.30126033386385
ENSG00000096433.11	9.05534290037622	9.05604302067371	9.36971391953517	9.37155645432899	9.05657845809445	9.33018396569149	9.26669629022067	9.50774705590344
ENSG00000137288.10	7.88548131796998	7.72667604685279	7.74493594235559	7.54911127969051	7.69815726479008	7.71105292743666	7.73058789344141	7.44172872617975
ENSG00000161896.12	6.73447480136818	6.80972966199624	6.84787938213258	6.75722721090719	7.11320248327584	7.08123610055129	6.43935831587626	6.59898859408845
ENSG00000161904.13	8.31049550137212	8.40177407337012	8.25775611217378	8.4363274318637	8.30624815333993	8.4480977728618	8.26469194815268	8.41751261121546
ENSG00000214810.4	7.61636675617904	7.73449173685559	7.54030446467574	7.71104619633136	7.74571447980836	7.86184186426594	7.58296131680631	7.53110350692585
ENSG00000137309.21	9.82030880087573	9.49186173497598	9.76392167525592	9.54334274960165	9.55562884193814	9.3160412440401	10.0414847574915	9.45102228067882
ENSG00000186577.14	7.73400608171363	7.77271004383747	7.48936634673305	7.46211847900853	7.51099567843774	7.70247920319046	7.67242820249571	7.58282854979468
ENSG00000225339.4	6.76916552526763	6.70160896022124	6.65824228849862	6.66435240536893	6.43935831587626	6.71082973304335	6.78317777422319	6.66499475927517
ENSG00000272325.2	6.98910180233029	6.86663834971125	6.92694345216041	6.9149699960699	6.9411167951386	7.02268748670147	7.08778312657617	6.94186705247055
ENSG00000124614.17	7.4530841931163	7.44707726361988	7.43535750935192	7.40306160487349	7.54009405689529	7.33992354409416	7.50480766329044	7.52040412488887
ENSG00000196114.3	10.3606543473527	10.5235918113232	10.4440509422629	10.6174934419937	10.6980545860778	10.8678181625117	10.6258965246732	10.7219065355064
ENSG00000196821.10	9.07048669965685	9.11609234786699	9.14873289129188	9.18364571352373	9.10404106308356	9.07040740090294	9.108915067664	9.13773194430207
ENSG00000272288.8	6.73447480136818	6.59090765639085	6.81775463736341	6.59853369009248	6.77856944871386	6.71082973304335	6.7059310337478	6.66499475927517
ENSG00000186328.4	7.48240614695841	7.45754308492482	7.34114158796624	7.21034358070588	7.32492677304778	7.32698938300757	7.1706605785019	7.18030257494647
ENSG00000124562.10	8.2833546579029	8.22329500281197	8.12796323213583	7.98119985167366	8.21251277425806	8.29947876100976	8.11443058436105	7.95745534025701
ENSG00000065060.18	7.8725586470527	7.63647635145749	7.71223310073222	7.68433149028365	7.77624648061692	7.64944708244119	7.69776301465627	7.80710639623428
ENSG00000064995.19	7.6491186765162	7.67022199165375	7.74493594235559	7.76247195917332	7.5775261695505	7.73635120557041	7.63761678562617	7.66943162961777
ENSG00000064999.16	8.06881871494655	8.1396147573603	8.17828395006397	8.33866927927742	8.21762924586895	8.25806946596233	8.14824539352677	8.28083733152784
ENSG00000187762.5	6.85599478395576	6.80972966199624	6.81775463736341	6.88799280253678	6.9411167951386	6.66112256367871	6.74702469803714	6.82938173877161
ENSG00000146197.9	6.80048767211086	6.98280971378101	7.20495732381457	7.24105354332556	7.66516905996988	7.71105292743666	7.37306654578911	7.49862191757299
ENSG00000272374.1	6.76916552526763	6.80972966199624	6.81775463736341	6.82827584508646	6.8403514729454	6.75267309804514	6.78317777422319	6.82938173877161
ENSG00000065029.15	7.8192775516661	7.74994792739892	7.73685703636698	7.9250681263089	7.82763930614689	7.77718778579345	7.73058789344141	7.8544179502028
ENSG00000023892.12	6.43935831587626	6.59090765639085	6.70730724183813	6.59853369009248	6.65419024516067	6.71082973304335	6.65711701827342	6.66499475927517
ENSG00000112033.14	8.4010915328813	8.52674521604739	8.45645812600074	8.57430387309023	8.4240377210961	8.70560056751784	8.39855546062028	8.65746383218361
ENSG00000112039.6	7.21224938124028	7.28489170224431	7.14232897471387	7.24105354332556	7.20562298294026	7.1345826213474	7.25830639574145	7.34203568759579
ENSG00000198755.11	11.2313870403121	11.3317422404232	11.1102696092826	10.8931530357849	11.0753268124026	11.1360376184748	10.9970601196482	10.9781734598386
ENSG00000007866.22	8.78990882719545	9.22413960487553	8.75258170419509	9.07770234118144	8.49960574968986	8.82272540328897	8.58393794301626	9.12088780978289
ENSG00000219023.1	10.5885029676589	10.6712606522326	10.5531911751659	10.3052728879659	10.4858305182789	10.3836776383169	10.4015072474022	10.2517876776983
ENSG00000096060.15	7.59105759081181	10.1967129107919	7.66111972875557	10.4393186596367	8.00591985185651	9.90351409286537	7.38485590504998	10.0598209237377
ENSG00000218749.1	7.62465812806249	7.67022199165375	7.47882545550073	7.45062524252812	7.51099567843774	7.41348430139145	7.50480766329044	7.41789235457719
ENSG00000157343.9	6.73447480136818	6.59090765639085	6.70730724183813	6.59853369009248	6.74289715357801	6.71082973304335	6.65711701827342	6.71556510257389
ENSG00000220734.1	7.39128765045973	7.65349286842667	7.66982120414353	7.77906373948945	7.63105131876296	7.86184186426594	7.52497322330101	7.8544179502028
ENSG00000197753.11	6.6950477566315	6.59090765639085	6.78494942059072	6.66435240536893	6.86784265543588	6.75267309804514	6.65711701827342	6.71556510257389
ENSG00000096063.16	7.67298833912015	7.78018883244619	7.88069578471556	7.97433396014109	7.87668645069667	8.00731013991199	7.70606875678137	7.92174355293815
ENSG00000112053.14	6.64821876902176	6.74204092910778	6.59420680516964	6.43935831587626	6.70235148984962	6.66112256367871	6.65711701827342	6.75813289054065
ENSG00000112062.12	8.50495390450871	8.72859176666385	8.62447635889694	8.85802451358188	8.56711342913726	8.78131551747262	8.58785659292721	8.79722299708275
ENSG00000237719.1	7.31284912597803	7.39275063909722	7.21976318525012	7.25593362173179	7.37255303911769	7.502619290972	7.38485590504998	7.30126033386385
ENSG00000156711.17	7.25159134826769	7.38145303967408	7.28957509974307	7.4957285283425	7.86289723469436	8.04566220110687	7.38485590504998	7.66017771161906
ENSG00000246982.7	6.80048767211086	6.65358313805485	6.70730724183813	6.59853369009248	6.65419024516067	6.43935831587626	6.84578904393387	6.59898859408845
ENSG00000096070.19	8.44204580020583	8.41916171161722	8.37977799325249	8.46421504458824	8.5397416378529	8.47495117146633	8.34293332358872	8.44127203490402
ENSG00000010030.14	6.73447480136818	6.74204092910778	6.70730724183813	6.66435240536893	6.59133753825452	6.59624643103017	6.7059310337478	6.66499475927517
ENSG00000112078.14	9.14141269101946	9.25912316999144	9.04601484336089	9.57612083529683	9.24436800422084	9.75217006389629	9.13519700583374	9.43534915049364
ENSG00000112079.9	8.61874601296489	8.84576876598807	8.5854588618835	8.94382263242117	8.7542886656166	8.66030909095834	8.62260474882839	8.84304278251533
ENSG00000112081.17	9.215654256071	9.28874394021414	9.24916748344566	9.1890021266866	8.82932919211117	9.3672099808385	9.07669787876933	9.08076241062787
ENSG00000281450.1	6.43935831587626	6.59090765639085	6.65824228849862	6.43935831587626	6.59133753825452	6.71082973304335	6.7059310337478	6.43935831587626
ENSG00000213500.3	7.25159134826769	7.27193565334964	6.95050159174117	7.27052005651109	7.17621052194296	7.1995052785116	6.92445549075663	7.18030257494647
ENSG00000124762.14	11.5431764051548	10.5745237018506	10.7980922621425	9.91951727852672	11.1696442266962	10.2260093841764	10.932599546224	10.0842122752309
ENSG00000124772.12	6.64821876902176	6.65358313805485	6.78494942059072	6.75722721090719	6.70235148984962	6.93331040795514	6.59340998201429	6.75813289054065
ENSG00000137168.8	7.55623339430288	7.5275460819255	7.72871444430303	7.36554313971766	7.62233362512269	7.84693753072067	7.44144096185602	7.4298931698597
ENSG00000198663.17	10.1313562546969	9.99466697782359	10.3054114062542	10.1025517402662	10.2607148356472	10.157200320391	10.2363920154431	10.1123832673661
ENSG00000164530.15	6.73447480136818	6.43935831587626	7.69548126923447	7.0098403901942	6.74289715357801	6.59624643103017	7.60152565292806	7.30126033386385
ENSG00000137409.21	10.0388198580247	10.013654047093	10.0771802354115	9.98924358593371	10.1182624605722	9.92057410387439	9.94694703822458	9.95629106614947
ENSG00000226976.3	8.78371810114656	8.86740904794094	8.78020235238709	8.57430387309023	8.6711925428509	8.78481575973321	8.59176349333356	8.51446115903186
ENSG00000216412.4	8.26027268036341	8.22329500281197	8.15617978922234	8.03469219569345	8.35743733965057	8.070543514736	8.17571144371727	7.91446234634684
ENSG00000137193.14	8.50495390450871	8.07276881804544	8.34201541621616	7.6752671697904	8.38450091547393	7.98101219752136	8.11443058436105	7.86210577694485
ENSG00000172738.13	6.73447480136818	6.7776134688375	6.97297967273664	6.59853369009248	7.12953635870483	6.75267309804514	6.8736476562819	6.71556510257389
ENSG00000065491.8	7.65713909464603	7.64502131481271	7.6434846476837	7.60938623084126	7.69001099865491	7.51315796183049	7.64643508021	7.48753095159613
ENSG00000275550.1	6.80048767211086	7.07741058769147	6.90214012777943	6.9149699960699	6.89362786770973	6.95716985536871	6.94789582579647	7.05327662428992
ENSG00000112130.17	7.53832524413779	7.78761490845097	7.66111972875557	7.89591075074674	7.77624648061692	7.76104446668259	7.71430726161147	7.77435952733184
ENSG00000137200.13	8.73955888963274	8.64067475853043	8.66609434350534	8.72938271632222	8.67476116863981	8.71300046081427	8.64526792559267	8.61289138290814
ENSG00000198937.9	7.23871374446255	7.07741058769147	7.09108446280084	7.09044865010935	7.02423010627822	7.08123610055129	6.97026181459213	6.82938173877161
ENSG00000112139.17	8.57223449725896	8.17694152925787	9.01478356012075	8.50493869825132	8.27741187030062	8.33460996827039	8.48615088384481	8.36861285426085
ENSG00000156639.12	9.0009776449954	9.00990124625116	9.22473487241021	9.15380769263426	9.20157640878583	9.28489583704013	9.2690610915077	9.10097175346728
ENSG00000183826.19	7.71909075774064	7.91319277585848	7.935984770437	8.0412074448204	7.88351651281543	7.88382346882906	7.96848288894374	8.07747700978797
ENSG00000217227.1	8.29699942229348	8.37075772098646	8.38904400296594	8.48699869984722	8.38450091547393	8.42527971417446	8.35707148468111	8.34850841306065
ENSG00000124767.7	8.71365042745441	8.84888163933955	8.95309613805003	9.12890464519886	8.9153576235009	8.91782371020523	8.73221056829539	8.86367405125085
ENSG00000219273.1	6.6950477566315	6.70160896022124	6.78494942059072	6.75722721090719	6.65419024516067	6.75267309804514	6.84578904393387	6.91631837934757
ENSG00000112167.11	7.71909075774064	7.61915959597515	7.48936634673305	7.5897156223468	7.50108663116043	7.51315796183049	7.77794725101851	7.62227113346484
ENSG00000164627.18	6.82925412814796	6.8923522352928	6.78494942059072	6.82827584508646	6.74289715357801	6.59624643103017	6.43935831587626	6.59898859408845
ENSG00000231276.2	6.64821876902176	6.59090765639085	6.74861155170608	6.43935831587626	6.81077545829778	6.66112256367871	6.74702469803714	6.75813289054065
ENSG00000146122.17	8.73312904886374	9.78304638507019	8.68090749028939	9.89710743360286	8.21762924586895	9.65701750488618	8.23402347431729	9.33742590873917
ENSG00000281969.1	6.43935831587626	6.65358313805485	6.59420680516964	6.71477957466235	6.59133753825452	6.75267309804514	6.43935831587626	6.43935831587626
ENSG00000235033.7	6.64821876902176	6.70160896022124	6.74861155170608	6.75722721090719	6.70235148984962	6.85322918326179	6.59340998201429	6.71556510257389
ENSG00000124615.20	7.76320630521015	8.1396147573603	7.75295238609057	7.98119985167366	7.95599399335361	8.08278834336868	7.65517527402342	7.87732084698278
ENSG00000124596.17	7.5824706789755	7.54659591578931	7.71223310073222	7.74561254772177	7.72221148996982	7.47024249410971	7.64643508021	7.7319343120311
ENSG00000001167.15	7.86603970178097	7.72667604685279	7.87358598792138	7.52812918500009	8.16012227349574	7.90537417662272	7.83795555366702	7.64140692518333
ENSG00000161912.19	6.6950477566315	6.59090765639085	6.43935831587626	6.43935831587626	6.65419024516067	6.66112256367871	6.65711701827342	6.66499475927517
ENSG00000290554.1	6.6950477566315	6.70160896022124	6.59420680516964	6.43935831587626	6.74289715357801	6.66112256367871	6.65711701827342	6.71556510257389
ENSG00000213461.3	6.98910180233029	6.98280971378101	6.99450908177647	6.98773058354613	7.06144390694469	6.88159019691735	6.99168415881239	6.98928066440998
ENSG00000137166.18	7.69630188053823	7.61915959597515	7.69548126923447	7.60938623084126	7.71425625019853	7.80875146873545	7.76239860022902	7.87732084698278
ENSG00000112561.19	7.31284912597803	7.05970936267722	6.90214012777943	6.96464476970857	7.19107340526396	6.97993461237282	7.18605069584968	6.88926596466494
ENSG00000137218.10	7.07843383662775	7.15901313005303	6.99450908177647	7.0098403901942	6.89362786770973	6.75267309804514	7.05126089458285	7.05327662428992
ENSG00000124593.16	6.80048767211086	6.74204092910778	6.70730724183813	6.75722721090719	6.65419024516067	6.66112256367871	6.74702469803714	6.75813289054065
ENSG00000164663.15	7.15611003539891	7.27193565334964	7.17436718409092	7.07131815276461	7.17621052194296	7.1995052785116	7.2158380607488	7.22805870833429
ENSG00000288721.1	6.58710938520095	6.43935831587626	6.59420680516964	6.43935831587626	6.70235148984962	6.71082973304335	6.7059310337478	6.43935831587626
ENSG00000124641.16	7.52006402892478	7.49820890347423	7.5599164488945	7.55942754482302	7.54959328369672	7.53387740100055	7.45232310044787	7.34203568759579
ENSG00000112578.10	7.31284912597803	7.38145303967408	7.28957509974307	7.27052005651109	7.44982701895604	7.5837409700516	7.29847011027295	7.28717967992664
ENSG00000112576.13	7.94792425882723	8.23836141857293	7.79980317571104	8.29737172340916	7.79118566849827	8.1479543955451	7.80084831253943	8.46459623992219
ENSG00000137413.17	7.79859690058102	7.99576373928284	7.70389168969008	7.93223971071163	7.79857686279957	7.76104446668259	7.69776301465627	7.75759624383526
